"Ad name",Platform,Placement,"Device platform","Ad delivery","Attribution setting",Results,"Result indicator",Reach,Frequency,"Cost per results","Ad set budget","Ad set budget type","Amount spent (EGP)",Ends,"Quality ranking","Engagement rate ranking","Conversion rate ranking",Impressions,"CPM (cost per 1,000 impressions) (EGP)","Link clicks",shop_clicks,"CPC (cost per link click) (EGP)","CTR (link click-through rate)","Clicks (all)","CTR (all)","CPC (all) (EGP)","Landing page views","Cost per landing page view (EGP)","Messaging conversations started","Ad ID","Ad set name","Campaign ID","Campaign name","Ad set ID","Reporting starts","Reporting ends",Bid,"Bid type",Objective,"Cost per messaging conversation started (EGP)"
"New Ad 29-8-2024",Facebook,Marketplace,In-app,not_delivering,"7-day click or 1-day view",,,0,0,,180,Daily,0.188687,Ongoing,-,-,-,13,14.514368,,,,,0,0,0,,,,120211452996030517,"New 29-8-2024 Offers",120211452996040517,"New Offers 29-8-2024",120211452996050517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Engagement,
"New Ad 29-8-2024",Facebook,"Search results",In-app,not_delivering,"7-day click or 1-day view",5,actions:onsite_conversion.messaging_conversation_started_7d,0,0,11.18416058,180,Daily,55.920803,Ongoing,-,-,-,530,105.510949,5,,11.184161,0.943396,29,5.471698,1.928304,,,5,120211452996030517,"New 29-8-2024 Offers",120211452996040517,"New Offers 29-8-2024",120211452996050517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Engagement,11.184161
"New Ad 29-8-2024",Instagram,Feed,In-app,not_delivering,"7-day click or 1-day view",,,0,0,,180,Daily,20.318587,Ongoing,-,-,-,309,65.755945,,,,,3,0.970874,6.772862,,,,120211452996030517,"New 29-8-2024 Offers",120211452996040517,"New Offers 29-8-2024",120211452996050517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Engagement,
"New Ad 29-8-2024",Instagram,Explore,In-app,not_delivering,"7-day click or 1-day view",,,0,0,,180,Daily,1.489632,Ongoing,-,-,-,38,39.200854,,,,,0,0,0,,,,120211452996030517,"New 29-8-2024 Offers",120211452996040517,"New Offers 29-8-2024",120211452996050517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Engagement,
"New Ad 29-8-2024",Instagram,"Explore home",In-app,not_delivering,"7-day click or 1-day view",,,0,0,,180,Daily,0.019862,Ongoing,-,-,-,7,2.837395,,,,,0,0,0,,,,120211452996030517,"New 29-8-2024 Offers",120211452996040517,"New Offers 29-8-2024",120211452996050517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Engagement,
"New Ad 29-8-2024",Instagram,"Profile feed",In-app,not_delivering,"7-day click or 1-day view",,,0,0,,180,Daily,0.297926,Ongoing,-,-,-,7,42.560928,,,,,0,0,0,,,,120211452996030517,"New 29-8-2024 Offers",120211452996040517,"New Offers 29-8-2024",120211452996050517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Engagement,
"New Ad 29-8-2024",Instagram,"Instagram Reels",In-app,not_delivering,"7-day click or 1-day view",2,actions:onsite_conversion.messaging_conversation_started_7d,0,0,8.07380799,180,Daily,16.147616,Ongoing,-,-,-,383,42.160877,2,,8.073808,0.522193,2,0.522193,8.073808,,,2,120211452996030517,"New 29-8-2024 Offers",120211452996040517,"New Offers 29-8-2024",120211452996050517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Engagement,8.073808
"New Ad 29-8-2024",Instagram,"Instagram Stories",In-app,not_delivering,"7-day click or 1-day view",4,actions:onsite_conversion.messaging_conversation_started_7d,0,0,5.79218759,180,Daily,23.16875,Ongoing,-,-,-,336,68.954614,5,,4.63375,1.488095,11,3.27381,2.10625,,,4,120211452996030517,"New 29-8-2024 Offers",120211452996040517,"New Offers 29-8-2024",120211452996050517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Engagement,5.792188
"New Ad 29-8-2024",Messenger,"Messenger Stories",In-app,not_delivering,"7-day click or 1-day view",,,0,0,,180,Daily,0.039724,Ongoing,-,-,-,9,4.413726,,,,,0,0,0,,,,120211452996030517,"New 29-8-2024 Offers",120211452996040517,"New Offers 29-8-2024",120211452996050517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Engagement,
"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",Facebook,"Facebook profile feed",In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0.27768,Ongoing,-,-,-,180,1.542667,,,,,0,0,0,,,,120211663670600517,"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",120211663670450517,"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",120211663670510517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",Facebook,"Facebook Reels",In-app,not_delivering,"7-day click or 1-day view",2,actions:onsite_conversion.messaging_conversation_started_7d,0,0,33.5397827,"Using campaign budget",0,67.079565,Ongoing,-,-,-,5288,12.685243,13,,5.159967,0.24584,30,0.567322,2.235986,,,2,120211663670600517,"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",120211663670450517,"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",120211663670510517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,33.539783
"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",Facebook,"Ads on Facebook Reels",In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0.505774,Ongoing,-,-,-,47,10.761157,,,,,0,0,0,,,,120211663670600517,"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",120211663670450517,"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",120211663670510517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",Facebook,"Facebook Stories",In-app,not_delivering,"7-day click or 1-day view",2,actions:onsite_conversion.messaging_conversation_started_7d,0,0,10.7749775,"Using campaign budget",0,21.549955,Ongoing,-,-,-,2127,10.13162,8,,2.693744,0.376117,11,0.51716,1.959087,,,2,120211663670600517,"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",120211663670450517,"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",120211663670510517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,10.774978
"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",Facebook,Feed,Desktop,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,14.141848,Ongoing,-,-,-,261,54.183326,,,,,12,4.597701,1.178487,,,,120211663670600517,"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",120211663670450517,"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",120211663670510517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",Facebook,Feed,In-app,not_delivering,"7-day click or 1-day view",38,actions:onsite_conversion.messaging_conversation_started_7d,0,0,14.20135092,"Using campaign budget",0,539.651335,Ongoing,-,-,-,18083,29.84302,98,,5.506646,0.541945,604,3.340154,0.893462,,,38,120211663670600517,"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",120211663670450517,"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",120211663670510517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,14.201351
"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",Facebook,"In-stream reels",In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0.396686,Ongoing,-,-,-,112,3.541837,,,,,0,0,0,,,,120211663670600517,"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",120211663670450517,"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",120211663670510517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",Facebook,Marketplace,In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0.119006,Ongoing,-,-,-,6,19.834289,,,,,0,0,0,,,,120211663670600517,"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",120211663670450517,"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",120211663670510517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",Facebook,"Search results",In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,9.41137,Ongoing,-,-,-,134,70.234105,,,,,3,2.238806,3.137123,,,,120211663670600517,"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",120211663670450517,"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",120211663670510517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",Facebook,"Feed: video feeds",Desktop,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0.019834,Ongoing,-,-,-,16,1.239643,,,,,0,0,0,,,,120211663670600517,"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",120211663670450517,"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",120211663670510517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",Facebook,"Feed: video feeds",In-app,not_delivering,"7-day click or 1-day view",1,actions:onsite_conversion.messaging_conversation_started_7d,0,0,11.29562758,"Using campaign budget",0,11.295628,Ongoing,-,-,-,1122,10.067404,1,,11.295628,0.089127,7,0.623886,1.613661,,,1,120211663670600517,"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",120211663670450517,"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",120211663670510517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,11.295628
"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",Instagram,Feed,In-app,not_delivering,"7-day click or 1-day view",3,actions:onsite_conversion.messaging_conversation_started_7d,0,0,6.42630964,"Using campaign budget",0,19.278929,Ongoing,-,-,-,357,54.002602,3,,6.42631,0.840336,4,1.120448,4.819732,,,3,120211663670600517,"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",120211663670450517,"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",120211663670510517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,6.42631
"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",Instagram,"Instagram Reels",In-app,not_delivering,"7-day click or 1-day view",1,actions:onsite_conversion.messaging_conversation_started_7d,0,0,15.57983401,"Using campaign budget",0,15.579834,Ongoing,-,-,-,528,29.507261,1,,15.579834,0.189394,2,0.378788,7.789917,,,1,120211663670600517,"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",120211663670450517,"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",120211663670510517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,15.579834
"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",Instagram,"Instagram Stories",In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,8.072556,Ongoing,-,-,-,213,37.899322,1,,8.072556,0.469484,1,0.469484,8.072556,,,,120211663670600517,"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",120211663670450517,"Post: ‎""‎لاول مرة في مصر.. هتفــــــهم السيفيل ثري دي...‎""‎",120211663670510517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎🎉 **خصم خاص على دبلومة الماكس المعماري لجميع...‎""‎",Facebook,"Facebook profile feed",In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0.830042,2024-12-14,-,-,-,29,28.622123,,,,,0,0,0,,,,120213932234820517,"Post: ‎""‎🎉 **خصم خاص على دبلومة الماكس المعماري لجميع...‎""‎",120213932234670517,"Post: ‎""‎🎉 **خصم خاص على دبلومة الماكس المعماري لجميع...‎""‎",120213932234750517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎🎉 **خصم خاص على دبلومة الماكس المعماري لجميع...‎""‎",Facebook,"Facebook Reels",In-app,not_delivering,"7-day click or 1-day view",2,actions:onsite_conversion.messaging_conversation_started_7d,0,0,14.14070829,"Using campaign budget",0,28.281417,2024-12-14,-,-,-,1135,24.917548,7,,4.040202,0.61674,17,1.497797,1.663613,,,2,120213932234820517,"Post: ‎""‎🎉 **خصم خاص على دبلومة الماكس المعماري لجميع...‎""‎",120213932234670517,"Post: ‎""‎🎉 **خصم خاص على دبلومة الماكس المعماري لجميع...‎""‎",120213932234750517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,14.140708
"Post: ‎""‎🎉 **خصم خاص على دبلومة الماكس المعماري لجميع...‎""‎",Facebook,"Ads on Facebook Reels",In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0.050003,2024-12-14,-,-,-,11,4.545682,,,,,0,0,0,,,,120213932234820517,"Post: ‎""‎🎉 **خصم خاص على دبلومة الماكس المعماري لجميع...‎""‎",120213932234670517,"Post: ‎""‎🎉 **خصم خاص على دبلومة الماكس المعماري لجميع...‎""‎",120213932234750517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎🎉 **خصم خاص على دبلومة الماكس المعماري لجميع...‎""‎",Facebook,"Facebook Stories",In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,3.130157,2024-12-14,-,-,-,155,20.19456,2,,1.565078,1.290323,2,1.290323,1.565078,,,,120213932234820517,"Post: ‎""‎🎉 **خصم خاص على دبلومة الماكس المعماري لجميع...‎""‎",120213932234670517,"Post: ‎""‎🎉 **خصم خاص على دبلومة الماكس المعماري لجميع...‎""‎",120213932234750517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎🎉 **خصم خاص على دبلومة الماكس المعماري لجميع...‎""‎",Facebook,Feed,Desktop,not_delivering,"7-day click or 1-day view",1,actions:onsite_conversion.messaging_conversation_started_7d,0,0,11.13055752,"Using campaign budget",0,11.130558,2024-12-14,-,-,-,168,66.253319,,,,,10,5.952381,1.113056,,,1,120213932234820517,"Post: ‎""‎🎉 **خصم خاص على دبلومة الماكس المعماري لجميع...‎""‎",120213932234670517,"Post: ‎""‎🎉 **خصم خاص على دبلومة الماكس المعماري لجميع...‎""‎",120213932234750517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,11.130558
"Post: ‎""‎🎉 **خصم خاص على دبلومة الماكس المعماري لجميع...‎""‎",Facebook,Feed,In-app,not_delivering,"7-day click or 1-day view",21,actions:onsite_conversion.messaging_conversation_started_7d,0,0,15.37791312,"Using campaign budget",0,322.936176,2024-12-14,-,-,-,8826,36.589188,24,,13.455674,0.271924,196,2.220712,1.647634,,,21,120213932234820517,"Post: ‎""‎🎉 **خصم خاص على دبلومة الماكس المعماري لجميع...‎""‎",120213932234670517,"Post: ‎""‎🎉 **خصم خاص على دبلومة الماكس المعماري لجميع...‎""‎",120213932234750517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,15.377913
"Post: ‎""‎🎉 **خصم خاص على دبلومة الماكس المعماري لجميع...‎""‎",Facebook,Feed,"Mobile web",not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,5.830292,2024-12-14,-,-,-,163,35.768663,,,,,3,1.840491,1.943431,,,,120213932234820517,"Post: ‎""‎🎉 **خصم خاص على دبلومة الماكس المعماري لجميع...‎""‎",120213932234670517,"Post: ‎""‎🎉 **خصم خاص على دبلومة الماكس المعماري لجميع...‎""‎",120213932234750517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎🎉 **خصم خاص على دبلومة الماكس المعماري لجميع...‎""‎",Facebook,"In-stream reels",In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0.250013,2024-12-14,-,-,-,37,6.757095,,,,,0,0,0,,,,120213932234820517,"Post: ‎""‎🎉 **خصم خاص على دبلومة الماكس المعماري لجميع...‎""‎",120213932234670517,"Post: ‎""‎🎉 **خصم خاص على دبلومة الماكس المعماري لجميع...‎""‎",120213932234750517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎🎉 **خصم خاص على دبلومة الماكس المعماري لجميع...‎""‎",Facebook,"Search results",In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0.240012,2024-12-14,-,-,-,5,48.002404,,,,,0,0,0,,,,120213932234820517,"Post: ‎""‎🎉 **خصم خاص على دبلومة الماكس المعماري لجميع...‎""‎",120213932234670517,"Post: ‎""‎🎉 **خصم خاص على دبلومة الماكس المعماري لجميع...‎""‎",120213932234750517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎🎉 **خصم خاص على دبلومة الماكس المعماري لجميع...‎""‎",Facebook,"Feed: video feeds",In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,2.240112,2024-12-14,-,-,-,173,12.948625,,,,,2,1.156069,1.120056,,,,120213932234820517,"Post: ‎""‎🎉 **خصم خاص على دبلومة الماكس المعماري لجميع...‎""‎",120213932234670517,"Post: ‎""‎🎉 **خصم خاص على دبلومة الماكس المعماري لجميع...‎""‎",120213932234750517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
